sample interval	and GSR
          11871	 11.376
          11872	 11.376
          11873	 11.376
          11874	 11.376
          11875	 11.376
          11876	 11.376
          11877	 11.376
          11878	 11.376
          11879	 11.376
          11880	 11.373
          11881	 11.373
          11882	 11.373
          11883	 11.373
          11884	 11.373
          11885	 11.373
          11886	 11.373
          11887	 11.373
          11888	 11.373
          11889	 11.373
          11890	 11.373
          11891	 11.373
          11892	 11.373
          11893	 11.373
          11894	 11.373
          11895	 11.373
          11896	 11.373
          11897	 11.373
          11898	 11.373
          11899	 11.373
          11900	 11.373
          11901	 11.373
          11902	 11.373
          11903	 11.371
          11904	 11.371
          11905	 11.371
          11906	 11.371
          11907	 11.371
          11908	 11.371
          11909	 11.371
          11910	 11.371
          11911	 11.371
          11912	 11.371
          11913	 11.371
          11914	 11.368
          11915	 11.368
          11916	 11.368
          11917	 11.368
          11918	 11.368
          11919	 11.368
          11920	 11.368
          11921	 11.368
          11922	 11.368
          11923	 11.368
          11924	 11.368
          11925	 11.368
          11926	 11.366
          11927	 11.366
          11928	 11.366
          11929	 11.366
          11930	 11.366
          11931	 11.366
          11932	 11.366
          11933	 11.366
          11934	 11.366
          11935	 11.366
          11936	 11.366
          11937	 11.366
          11938	 11.366
          11939	 11.366
          11940	 11.366
          11941	 11.366
          11942	 11.366
          11943	 11.366
          11944	 11.366
          11945	 11.366
          11946	 11.366
          11947	 11.366
          11948	 11.366
          11949	 11.363
          11950	 11.363
          11951	 11.363
          11952	 11.363
          11953	 11.363
          11954	 11.363
          11955	 11.363
          11956	 11.363
          11957	 11.363
          11958	 11.363
          11959	 11.363
          11960	 11.363
          11961	 11.363
          11962	 11.363
          11963	 11.363
          11964	 11.363
          11965	 11.363
          11966	 11.363
          11967	 11.363
          11968	 11.363
          11969	 11.363
          11970	 11.363
          11971	 11.363
          11972	 11.361
          11973	 11.361
          11974	 11.361
          11975	 11.361
          11976	 11.361
          11977	 11.361
          11978	 11.361
          11979	 11.361
          11980	 11.361
          11981	 11.361
          11982	 11.361
          11983	 11.361
          11984	 11.361
          11985	 11.361
          11986	 11.361
          11987	 11.361
          11988	 11.361
          11989	 11.361
          11990	 11.361
          11991	 11.361
          11992	 11.361
          11993	 11.361
          11994	 11.361
          11995	 11.358
          11996	 11.358
          11997	 11.358
          11998	 11.358
          11999	 11.358
          12000	 11.358
          12001	 11.358
          12002	 11.358
          12003	 11.358
          12004	 11.358
          12005	 11.358
          12006	 11.358
          12007	 11.358
          12008	 11.358
          12009	 11.358
          12010	 11.358
          12011	 11.358
          12012	 11.358
          12013	 11.358
          12014	 11.358
          12015	 11.358
          12016	 11.358
          12017	 11.358
          12018	 11.356
          12019	 11.356
          12020	 11.356
          12021	 11.356
          12022	 11.356
          12023	 11.356
          12024	 11.356
          12025	 11.356
          12026	 11.356
          12027	 11.356
          12028	 11.356
          12029	 11.356
          12030	 11.356
          12031	 11.356
          12032	 11.356
          12033	 11.356
          12034	 11.356
          12035	 11.356
          12036	 11.356
          12037	 11.356
          12038	 11.356
          12039	 11.356
          12040	 11.356
          12041	 11.356
          12042	 11.356
          12043	 11.356
          12044	 11.356
          12045	 11.356
          12046	 11.356
          12047	 11.356
          12048	 11.356
          12049	 11.356
          12050	 11.356
          12051	 11.356
          12052	 11.353
          12053	 11.353
          12054	 11.353
          12055	 11.353
          12056	 11.353
          12057	 11.353
          12058	 11.353
          12059	 11.353
          12060	 11.353
          12061	 11.353
          12062	 11.353
          12063	 11.353
          12064	 11.353
          12065	 11.353
          12066	 11.353
          12067	 11.353
          12068	 11.353
          12069	 11.353
          12070	 11.353
          12071	 11.353
          12072	 11.353
          12073	 11.353
          12074	 11.353
          12075	 11.351
          12076	 11.351
          12077	 11.351
          12078	 11.351
          12079	 11.351
          12080	 11.351
          12081	 11.351
          12082	 11.351
          12083	 11.351
          12084	 11.351
          12085	 11.351
          12086	 11.351
          12087	 11.348
          12088	 11.348
          12089	 11.348
          12090	 11.348
          12091	 11.348
          12092	 11.348
          12093	 11.348
          12094	 11.348
          12095	 11.348
          12096	 11.348
          12097	 11.348
          12098	 11.348
          12099	 11.348
          12100	 11.348
          12101	 11.348
          12102	 11.348
          12103	 11.348
          12104	 11.348
          12105	 11.348
          12106	 11.348
          12107	 11.348
          12108	 11.348
          12109	 11.348
          12110	 11.346
          12111	 11.346
          12112	 11.346
          12113	 11.346
          12114	 11.346
          12115	 11.346
          12116	 11.346
          12117	 11.346
          12118	 11.346
          12119	 11.346
          12120	 11.346
          12121	 11.346
          12122	 11.346
          12123	 11.346
          12124	 11.346
          12125	 11.346
          12126	 11.346
          12127	 11.346
          12128	 11.346
          12129	 11.346
          12130	 11.346
          12131	 11.346
          12132	 11.346
          12133	 11.346
          12134	 11.346
          12135	 11.346
          12136	 11.346
          12137	 11.346
          12138	 11.346
          12139	 11.346
          12140	 11.346
          12141	 11.346
          12142	 11.346
          12143	 11.346
          12144	 11.343
          12145	 11.343
          12146	 11.343
          12147	 11.343
          12148	 11.343
          12149	 11.343
          12150	 11.343
          12151	 11.343
          12152	 11.343
          12153	 11.343
          12154	 11.343
          12155	 11.343
          12156	 11.341
          12157	 11.341
          12158	 11.341
          12159	 11.341
          12160	 11.341
          12161	 11.341
          12162	 11.341
          12163	 11.341
          12164	 11.341
          12165	 11.341
          12166	 11.341
          12167	 11.341
          12168	 11.341
          12169	 11.341
          12170	 11.341
          12171	 11.341
          12172	 11.341
          12173	 11.341
          12174	 11.341
          12175	 11.341
          12176	 11.341
          12177	 11.341
          12178	 11.341
          12179	 11.341
          12180	 11.341
          12181	 11.341
          12182	 11.341
          12183	 11.341
          12184	 11.341
          12185	 11.341
          12186	 11.341
          12187	 11.341
          12188	 11.341
          12189	 11.341
          12190	 11.338
          12191	 11.338
